substance_name,cluster,umap1,umap2,manual_label
"reaction mass of N,N'-ethane-1,2-diylbis(decanamide) and 12-hydroxy-N-[2-[(1-oxodecyl)amino]ethyl]octadecanamide and N,N'-ethane-1,2-diylbis(12-hydroxyoctadecanamide)",5,-3.446383846191323,-8.428281058804417,"Trade names, codes & biological materials"
"Reaction mass of bis(N-decyl-N,N-dimethyldecan-1-aminium) carbonate and N-decyl-N,N-dimethyldecan-1-aminium hydrogen carbonate",5,-3.850055587676919,-8.08953784896555,"Trade names, codes & biological materials"
"Arnica montana, ext.",6,2.140448200317466,5.202929745181178,"Polymers, fatty acids & surfactants"
"1,4-Benzenediamine, N,N'-mixed Ph and tolyl derivs.",3,-3.0505129221953515,0.9591306547957414,Petroleum & coal tar fractions
sodium perborate; sodium peroxoborate,1,-0.3598980430640346,1.8191276888686174,Reaction masses
"boron compounds, with the exception of those specified elsewhere in this Annex",1,-0.8994631890334255,2.9170599083739277,Reaction masses
lithium carbonate; lithium chloride; lithium hydroxide,1,-0.48964275160209003,2.803026209338283,Reaction masses
"Nonylphenol, branched and linear, ethoxylated (with average molecular weight < 352 g/mol)",4,-3.1310438040770654,-0.23832153274240553,Inorganic compounds & metal salts
"Nonylphenol, branched and linear, ethoxylated (with 704 g/mol ≤ average molecular weight < 1540 g/mol)",4,-3.129260909942544,-0.2382840414208418,Inorganic compounds & metal salts
"Nonylphenol, branched and linear, ethoxylated (with 352 g/mol ≤ average molecular weight < 704 g/mol)",4,-3.126512420562661,-0.21919914080324232,Inorganic compounds & metal salts
"Trimethylolpropane, reaction products with Epichlorhydrin and Sodium Hydroxide",4,-0.6760960940398342,-1.6025941271943098,Inorganic compounds & metal salts
"Reaction mass of 4,4'-[2,2,2-trifluoro-1-(trifluoromethyl)ethylidene]diphenol and benzyltriphenylphosphonium, salt with 4,4'-[2,2,2-trifluoro-1-(trifluoromethyl)ethylidene]diphenol (1:1)",5,-3.570270908264077,-7.921349753872777,"Trade names, codes & biological materials"
"Reaction mass of 4,4'-[2,2,2-trifluoro-1-(trifluoromethyl)ethylidene]diphenol and benzyl(diethylamino)diphenylphosphonium 4-[1,1,1,3,3,3-hexafluoro-2-(4-hydroxyphenyl)propan-2-yl]phenolate (1:1)",5,-3.5769599799193506,-7.897158851162816,"Trade names, codes & biological materials"
"Margosa, ext.",6,2.1072823878250952,5.472692738040065,"Polymers, fatty acids & surfactants"
ethyl 4-dimethylaminobenzoate; 2-ethylhexyl 4-(dimethylamino)benzoate; 3-methylbutyl 4-(dimethylamino)benzoate; padimate A,3,-4.879777801422036,1.334967504008388,Petroleum & coal tar fractions
"Silanamine, 1,1,1-trimethyl-N-(trimethylsilyl)-, hydrolysis products with silica",4,-1.9299425009764797,-2.581284274594212,Inorganic compounds & metal salts
"≥ 76.9% 3-[(1RS,3RS)-3-(4′-bromobiphenyl-4-yl)-3-hydroxy-1-phenylpropyl]-4-hydroxycoumarin and ≤ 23.1% 3-[(1RS,3SR)-3-(4′-bromobiphenyl-4-yl)-3-hydroxy-1-phenylpropyl]-4-hydroxycoumarin",3,-4.921965015319741,1.4897694687682146,Petroleum & coal tar fractions
zinc ammoniate ethylenebis(dithiocarbamate)-poly[ethylenebis(thiuramdisulfide)]; metiram,3,-5.142764938262856,0.2019295792418474,Petroleum & coal tar fractions
"boric acid [1]; diboron trioxide [2]; tetraboron disodium heptaoxide, hydrate [3]; disodium tetraborate, anhydrous [4]; orthoboric acid sodium salt [5]; disodium tetraborate decahydrate [6]; disodium tetraborate pentahydrate [7]",1,-0.6271789197005397,2.7891395191985127,Reaction masses
"Amines, N-C10-16-alkyltrimethylenedi-, reaction products with chloroacetic acid",3,-2.370645654586709,1.4129610161620134,Petroleum & coal tar fractions
"6-(3-pentapropenyl-2,5-dioxopyrrolidin-1-yl)hexanoic acid",3,-4.809125316528237,0.8159357409316057,Petroleum & coal tar fractions
"Cu-HDO; Bis(N-cyclohexyl- diazenium-dioxy)-copper); Bis[1-cyclohexyl-1,2-di(hydroxy-κO)diazeniumato(2-)]-copper",3,-5.868432414916909,-1.8092878956955916,Petroleum & coal tar fractions
dibutyltin di(acetate) [1]; dibutyltin bis(2-ethylhexanoate) [2],3,-4.089223754791177,1.1476081709700579,Petroleum & coal tar fractions
"dioctyltin dilaurate; stannane, dioctyl-, bis(coco acyloxy) derivs.",4,-2.034790885833657,1.1306380133467668,Inorganic compounds & metal salts
"empenthrin (ISO); 1-ethynyl-2-methylpent-2-enyl 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropanecarboxylate",3,-4.773382556823647,0.9847576122122759,Petroleum & coal tar fractions
crystalline silica: quartz (SiO2); [1] tridymite; [2] cristobalite; [3],1,0.2499002691231602,3.2629108528929707,Reaction masses
"1,2-Benzenedicarboxylic acid, di-C8-10-branched alkylesters, C9-rich; di-“isononyl” phthalate",3,-0.9643325928725368,-0.10362172617139874,Petroleum & coal tar fractions
"Lavender, Lavandula hybrida, ext.",4,2.5173199053727027,4.231189022524928,Inorganic compounds & metal salts
isoeugenol [1]; (E)-2-methoxy-4-(prop-1-enyl)phenol [2]; (Z)-2-methoxy-4-(prop-1-enyl)phenol [3],3,-4.113379848388589,0.6642289857703203,Petroleum & coal tar fractions
"Eucalyptus citriodora oil, hydrated, cyclized",4,3.101665603729331,1.9792159895735735,Inorganic compounds & metal salts
Silver zinc zeolite,1,0.2761674996338719,3.4227500061827656,Reaction masses
Reaction products of paraformaldehyde and 2-hydroxypropylamine (ratio 3:2),4,-1.5238324526824123,-2.1166746516388897,Inorganic compounds & metal salts
Reaction products of paraformaldehyde with 2-hydroxypropylamine (ratio 1:1),4,-1.4904774550475246,-2.098165263668919,Inorganic compounds & metal salts
"Linalool; (S,R)-3,7-dimethyl-1,6-octadien-3-ol; dl-linalool Coriandrol; (S)-3,7-dimethyl-1,6-octadien-3-ol; d-linalool Licareol; (R)-3,7-dimethyl-1,6-octadien-3-ol; l-linalool",3,-4.702777755645669,0.9920954208212847,Petroleum & coal tar fractions
Bordeaux mixture,4,-4.416065585998452,-1.0954891343277937,Inorganic compounds & metal salts
Copper flakes (coated with aliphatic acid),1,0.39163080117329296,3.7004859547453877,Reaction masses
glass microfibres of representative composition,1,0.4756106760226124,3.175403604968166,Reaction masses
e-glass microfibres of representative composition,1,0.48640388509854016,3.135686407549953,Reaction masses
"Lithium sodium 3-amino-10-{4-(10-amino-6,13-dichloro-4,11-disulfonatobenzo[5,6][1,4]oxazino[2,3-b]phenoxazine-3-ylamino)-6-[methyl(2-sulfonato-ethyl)amino]-1,3,5-triazin-2-ylamino}-6,13-dichlorobenzo[5,6][1,4]oxazino[2,3-b]phenoxazine-4,11-disulfonate",3,-5.04925812521354,-0.28121249868097364,Petroleum & coal tar fractions
hydroxyisohexyl 3-cyclohexene carboxaldehyde (INCI); reaction mass of 4-(4-hydroxy-4-methylpentyl)cyclohex-3-ene-1-carbaldehyde and 3-(4-hydroxy-4-methylpentyl)cyclohex-3-ene-1-carbaldehyde [1]; 4-(4-hydroxy-4-methylpentyl)cyclohex-3-ene-1-carbaldehyde [2]; 3-(4-hydroxy-4-methylpentyl)cyclohex-3-ene-1-carbaldehyde [3],5,-4.491310489562905,-9.54734920455637,"Trade names, codes & biological materials"
Tributyltin Compounds,3,-1.8395437125243312,2.3432703118163105,Petroleum & coal tar fractions
Carvone (ISO); 2-methyl-5-(prop-1-en-2-yl)cyclohex-2-en-1-one; d-carvone; (5S)-2-methyl-5-(prop-1-en-2-yl)cyclohex-2-en-1-one; l-carvone; (5R)-2-methyl-5-(prop-1-en-2-yl)cyclohex-2-en-1-one,3,-4.247329605010903,0.7438211541014665,Petroleum & coal tar fractions
"reaction mass of N,N'-ethane-1,2-diylbis(hexanamide) and 12-hydroxy-N-[2-[(1-oxyhexyl)amino]ethyl]octadecanamide and N,N'-ethane-1,2-diylbis(12-hydroxyoctadecan amide)",5,-3.3845962409056787,-8.420195807949925,"Trade names, codes & biological materials"
"Amines, hydrogenated tallow alkyl",4,-2.2175895098723535,1.6843242745238298,Inorganic compounds & metal salts
"Amines, coco alkyl",4,-2.2409242514647607,1.7275369267302507,Inorganic compounds & metal salts
"Amines, tallow alkyl",3,-2.2375766161955957,1.7416043381529802,Petroleum & coal tar fractions
reaction mass of: succinic acidmonopersuccinic aciddipersuccinic acidmonomethyl ester of succinic acidmonomethyl ester of persuccinic aciddimethyl succinate glutaric acidmonoperglutaric aciddiperglutaric acidmonomethyl ester of glutaric acidmonomethyl ester of perglutaric aciddimethyl glutarate adipic acidmonoperadipic aciddiperadipic acidmonomethyl ester of adipic acidmonomethyl ester of peradipic aciddimethyl adipatehydrogen peroxidemethanolwater,4,-3.7971719626464013,-8.30500244094553,Inorganic compounds & metal salts
Stoddard solvent,1,10.37694464883431,-1.157242049710179,Reaction masses
"Solvent naphtha (petroleum), medium aliph.",2,10.406765091034018,-1.1787671942872053,Complex substances (UVCB with structure)
"Naphtha (petroleum), hydrodesulfurized heavy",2,10.59316073617562,-1.302865018383885,Complex substances (UVCB with structure)
"Naphtha (petroleum), solvent-refined heavy",2,10.452955352874838,-1.2301447291535383,Complex substances (UVCB with structure)
"2-Propenoic acid, methyl ester, reaction products with mixed O,O-bis(branched and linear pentyl and iso-Bu) phosphorodithioates",4,-1.2957877043761379,-0.12154518558206616,Inorganic compounds & metal salts
"Butanoic acid, 4-amino-4-oxosulfo-, N-coco alkyl derivs., monosodium salts, compds. with triethanolamine",4,-1.137770307449258,1.0195031266051287,Inorganic compounds & metal salts
Trade name: 3M(TM) NOVEC(TM) ENGINEERED FLUID HFE-7000,6,0.6860697593413227,6.849064598544215,"Polymers, fatty acids & surfactants"
a mixture of: triphenylthiophosphate and tertiary butylated phenyl derivatives,3,-3.2988044146575097,0.2474787335234636,Petroleum & coal tar fractions
Di-substituted tert-alkyl 3 [3-(2H-benzotriazol-2-yl)-5-tert-butyl-4-hydroxyphenyl]propanoate,3,-3.528419387725747,1.0349866251784319,Petroleum & coal tar fractions
Reaction mass of Octyl-3-[3-tert-butyl-4-hydroxy-5-(5-chloro-2H-benzotriazole-2-yl)phenyl]propionate and 2-Ethylhexyl-3-[3-tert-butyl-4-hydroxy-5-(5-chloro-2H-benzotriazole-2-yl)phenyl]propionate,5,-4.2062510375060205,-8.347918738858128,"Trade names, codes & biological materials"
"Oligomerisation and alkylation reaction products of 2-phenylpropene and phenol [Previously registered as Phenol, methylstyrenated - EC N. 270-966-8 and CAS N. 68512-30-1]",4,-2.3484066847838525,-1.1142258544129378,Inorganic compounds & metal salts
Sepisol Fast Blue 85219,6,0.3093270238362187,7.239886532290553,"Polymers, fatty acids & surfactants"
"a mixture of: 4-(2,2,3-trimethylcyclopent-3-en-1-yl)-1-methyl-2-oxabicyclo[2.2.2]octane; 1-(2,2,3-trimethylcyclopent-3-en-1-yl)-5-methyl-6-oxabicyclo[3.2.1]octane; spiro[cyclohex-3-en-1-yl-[(4,5,6,6a-tetrahydro-3,6',6',6'a-tetramethyl)-1,3'(3'aH)-[2H]cyclopenta[b]furan]; spiro[cyclohex-3-en-1-yl-[4,5,6,6a-tetrahydro-4,6',6',6'a-tetramethyl)-1,3'(3'aH)-[2H]cyclopenta[b]]furan]",3,-4.6013268355406884,-1.1038809914750105,Petroleum & coal tar fractions
"phenol, styrenated,reaction mass of 2,4,6-tris(1-phenyl-ethyl)phenol and Bis(1-phenylethyl) phenol",5,-3.624859226135171,-8.304165114895726,"Trade names, codes & biological materials"
"quaternary ammonium compounds, tri-C8-10-alkylmethyl, chlorides",3,-2.1985107783354882,2.3987696270781513,Petroleum & coal tar fractions
"1,4-Benzenediamine, N,N'-mixed phenyl and tolyl derivatives (BENPAT)",3,-3.084283006576455,0.9819325904685015,Petroleum & coal tar fractions
"1,2-benzenedicarboxylic acid, di-C11-14-branched alkyl es-ters, C13-rich",3,-0.9350121144332058,-0.06786287321271954,Petroleum & coal tar fractions
"1,2-benzenedicarboxylic acid, di-C9-11-branched and linear alkyl esters",4,-0.9404634360350734,-0.08248916758718548,Inorganic compounds & metal salts
Shale Oil Bitumen,2,6.595392334076011,-0.7188595433396345,Complex substances (UVCB with structure)
EDDHMAFEK,6,1.796796309562766,6.284962902529811,"Polymers, fatty acids & surfactants"
BISPHENOL A POLYETHYLENE GLYCOL DIETHER DIMETHACRYLATE,4,-1.047172916320718,-0.6759598155182844,Inorganic compounds & metal salts
"S-(tricyclo[5.2.1.0 2,6]deca-3-en-8(or 9)-yl) O-(isopropyl or isobutyl or 2-ethylhexyl) O-(isopropyl or isobutyl or 2-ethylhexyl)phosphorodithioate",3,-3.961726558593667,0.7575130562621111,Petroleum & coal tar fractions
"Reaction mass of O,O'-diisopropyl (pentathio)dithioformate and O,O'-diisopropyl (trithio)dithioformate and O,O'-diisopropyl (tetrathio)dithioformate",5,-3.872349632171548,-9.106680144802953,"Trade names, codes & biological materials"
"Reaction mass of 2-methylpentane and Hexanol, branched and linear and diisopropyl ether
Reaction mass of 2-methylpentane and Hexanol, branched and linear and diisopropyl ether",5,-4.05313528814689,-8.945860137478734,"Trade names, codes & biological materials"
"Multi-Wall Carbon Nanotubes (MWCNT), synthetic graphite in tubular shape",1,1.0707765098534459,3.2305219273406025,Reaction masses
"Alkanes, C14-17, chloro (MCCP, Medium chained chlorinated paraffins)",4,4.542010175796592,-2.8806116480988506,Inorganic compounds & metal salts
-,6,1.9534909602127903,6.971918831332301,"Polymers, fatty acids & surfactants"
"Reaction mass of (1S,1'R)-2-[1-(3',3'-dimethyl-1'-cyclohexyl)ethoxy]-2-methylpropyl propanoate, (1R,1'R)-2-[1-(3',3'-dimethyl-1'-cyclohexyl)ethoxy]-2-methylpropyl propanoate and 2-methyl-2-{[(1R*,2R*)-2,6,6-trimethylcycloheptyl]oxy}propyl propanoate, and 2-(1-(3',3'-dimethyl-1'-cyclohexyl)ethoxy)-2-methyl propyl propanoate",5,-4.599118125823892,-8.838380088345433,"Trade names, codes & biological materials"
"alcohols, C7-9-iso-, C8-rich",4,0.26647384724243817,-2.0480260749024395,Inorganic compounds & metal salts
"Amylase, α-",4,-0.03230143823996845,0.7223119239645952,Inorganic compounds & metal salts
"Iso(C10-C14)alkyl (3,5-di-tert-butyl-4-hydroxyphenyl)methylthioacetate",3,-3.7108377341307763,0.8890931706267351,Petroleum & coal tar fractions
"Long-chain perfluorocarboxylic acids, their salts and related compounds",4,-2.553828609374917,3.067948589785671,Inorganic compounds & metal salts
Chlorinated paraffins with carbon chain lengths in the range C14-17 and chlorination levels at or exceeding 45 per cent chlorine by weight,1,4.5638645764313575,-2.7999856372040752,Reaction masses
polyhalogenated dibenzo-p-dioxins and dibenzofurans,3,-2.3767310503996972,-0.3188405532998091,Petroleum & coal tar fractions
Experimental Rubine 4013 M,6,1.036502050968253,7.587603340609645,"Polymers, fatty acids & surfactants"
"Reaction mass of 3,6-Bis(3-chlorophenyl)-2,5-dihydro-pyrrolo[3,4-c]pyrrole-1,4-dione, 3-(3-Chlorophenyl)-6-(4-chlorophenyl)-2,5-dihydro- pyrrolo[3,4-c]pyrrole-1,4-dione and 3,6-Bis(4-chlorophenyl)-2,5-dihydro-pyrrolo[3,4-c]pyrrole-1,4-dione",5,-4.765988243011392,-7.584655990139867,"Trade names, codes & biological materials"
ORANGE IRGAPHOR 502A,6,0.47040783128365216,7.562144051058864,"Polymers, fatty acids & surfactants"
"1,4-Benzenediamine, N,N'-mixed Ph and tolyl and xylyl derivs.",3,-3.090565097717202,0.9961216549712175,Petroleum & coal tar fractions
"1,4-Benzenediamine, N,N'-mixed tolyl and xylyl derivs.",3,-3.0811976317443017,0.969754348261928,Petroleum & coal tar fractions
"Phenol, 2-(2H-benzotriazol-2-yl)-6-dodecyl-4-methyl-, branched and linear",3,-3.197552097228921,-0.3049589295548445,Petroleum & coal tar fractions
A mixture of: dicalcium (bis(2-hydroxy-5-tetra-propenylphenylmethyl)methylamine)dihydroxide; tri-calcium (tris(2-hydroxy-5-tetra-propenylphenylmethyl)methylamine)tri-hydroxide; poly[calcium ((2-hydroxy-5-tetrapropenyl-phenylmethyl)methylamine)hydroxide],3,-4.31977118292228,-1.2158387799424177,Petroleum & coal tar fractions
Shale oil bitumen,2,6.596551048370444,-0.7210257549447066,Complex substances (UVCB with structure)
"Alkanes, C14-17, chloro",3,-3.3363944415129785,0.23561605320749224,Petroleum & coal tar fractions
"Potassium 2-(3-trifluoromethoxy-1,1,2,2,3,3-hexafluoropropoxy)-2,3,3,3-tetrafluoropropionate",3,4.510182487579429,-2.9096338648957256,Petroleum & coal tar fractions
"Cashew, nutshell liq.",3,-4.327714336303628,2.524804125292873,Petroleum & coal tar fractions
"2-ethyl-4-(2,2,3-trimethyl-3-cyclopenten-1-yl)-2-buten-1-ol",6,2.686699258895957,2.804108152850246,"Polymers, fatty acids & surfactants"
perchloric acid and its salts,3,-4.2516564253844384,1.1178172926741594,Petroleum & coal tar fractions
"Quaternary ammonium compounds, benzyl-C12-16-alkyldimethyl, chlorides",1,-0.49068738260642353,2.016839514239406,Reaction masses
"Chrysanthemum cinerariaefolium, ext.",3,-2.2099696520842675,2.4089253048735615,Petroleum & coal tar fractions
"reaction products of paraformaldehyde with 2-hydroxypropylamine (ratio 1:1);[formaldehyde released from α,α,α-trimethyl-1,3,5-triazine-1,3,5(2H,4H,6H)-triethanol];[HPT]",4,-0.7841670636214382,-0.13575791312875807,Inorganic compounds & metal salts
WEICHMACHER TAMOL,6,2.355566012474143,5.270314941866969,"Polymers, fatty acids & surfactants"
"Amides, vegetable-oil, N,N-bis(hydroxyethyl)",4,-1.5525030020751125,-2.1390013594788555,Inorganic compounds & metal salts
"Benzenamine, 4-[(4-aminophenyl)(4-imino-2,5-cyclohexadien-1-ylidene)methyl]-, N-Me derivatives, molybdatephosphates",4,1.2539210792504185,-2.2734036345643047,Inorganic compounds & metal salts
"Ethane-1,2-diol, reaction products with 2-(chloromethyl)oxirane",5,-4.876122844604409,-8.661788215176488,"Trade names, codes & biological materials"
"Reaction products of 2-[2-(2-butoxyethoxy)ethoxy]ethanol and 2-{2-[2-(2-butoxyethoxy)ethoxy]ethoxy}ethanol with 2,4-diisocyanato-1-methylbenzene and 1,3-diisocyanato-2-methylbenzene",4,2.2039753075562354,0.1426349233227724,Inorganic compounds & metal salts
A mixture of: tetradecanoic acid (42.5-47.5%); poly(1-7)lactate esters of tetradecanoic acid (52.5-57.5%),4,2.4895847912751075,3.7121718029814716,Inorganic compounds & metal salts
AR-H047102AB,3,-4.5309933547057275,-0.36150767399492323,Petroleum & coal tar fractions
"Fatty acids, C18-unsaturated, 1,6 Hexanediol Diester",1,0.17708783111199078,1.9995462994414324,Reaction masses
Terpene Dimers,3,-4.492973697570718,2.2509806256133076,Petroleum & coal tar fractions
"Reaction mass of 2-((RS)-1-((SR)-3,3-dimethylcyclohexyl)ethoxy)-2-methylpropan-1-ol and 2-((RS)-1-((RS)-3,3-dimethylcyclohexyl)ethoxy)-2-methylpropan-1-ol and 2-methyl-2-(((1RS,2RS)-2,6,6-trimethylcycloheptyl)oxy)propan-1-ol",2,10.164242851348959,-1.5580894847077376,Complex substances (UVCB with structure)
A mixture of glucosylated 3-(2-hydroxyethoxy)propyl-heptamethyl tri- and octamethyltetrasiloxanes,3,-4.711133373168862,-1.0983055730027205,Petroleum & coal tar fractions
